Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1705916723110,-4.646459,-4.2519846,-7.4918222,7.028361E-4,0.0032138086,-9.169774E-4
1705916723118,-4.646459,-4.2519846,-7.4918222,-8.5500884E-5,0.0033622372,-0.0012324117
1705916723440,-4.6525064,-4.269208,-7.5046163,-8.5500884E-5,0.0033622372,-0.0012324117
1705916723444,-4.6525064,-4.269208,-7.5046163,-1.1905242E-4,0.0031119853,-0.0018320227
1705916723808,-4.6571074,-4.2533393,-7.512772,-1.1905242E-4,0.0031119853,-0.0018320227
1705916723815,-4.6571074,-4.2533393,-7.512772,-1.6375224E-4,0.00280881,-2.8546056E-4
1705916724028,-4.654684,-4.2458315,-7.500468,-1.6375224E-4,0.00280881,-2.8546056E-4
1705916724033,-4.654684,-4.2458315,-7.500468,5.839593E-4,0.003213666,-8.501892E-4
1705916724332,-4.6465096,-4.2423496,-7.48591,5.839593E-4,0.003213666,-8.501892E-4
1705916724335,-4.6465096,-4.2423496,-7.48591,-2.0657049E-4,0.0017577395,-9.032768E-4
1705916724763,-4.6466594,-4.2467732,-7.5061245,-2.0657049E-4,0.0017577395,-9.032768E-4
1705916724766,-4.6466594,-4.2467732,-7.5061245,-4.574869E-4,0.0020084663,7.744253E-6
1705916724941,-4.648241,-4.2593894,-7.5089664,-4.574869E-4,0.0020084663,7.744253E-6
1705916724949,-4.648241,-4.2593894,-7.5089664,-6.8411866E-4,0.002032519,-9.3494495E-4
1705916725258,-4.6509924,-4.262449,-7.5019073,-6.8411866E-4,0.002032519,-9.3494495E-4
1705916725265,-4.6509924,-4.262449,-7.5019073,3.06489E-4,0.0027016515,-0.0016235325
1705916725511,-4.648185,-4.253939,-7.49091,3.06489E-4,0.0027016515,-0.0016235325
1705916725518,-4.648185,-4.253939,-7.49091,8.818292E-5,0.002826551,-0.0011940945
1705916725872,-4.6421103,-4.248304,-7.4840736,8.818292E-5,0.002826551,-0.0011940945
1705916725883,-4.6421103,-4.248304,-7.4840736,6.584898E-4,0.0020306879,-0.0015377955
1705916726098,-4.649475,-4.264527,-7.4972177,6.584898E-4,0.0020306879,-0.0015377955
1705916726105,-4.649475,-4.264527,-7.4972177,2.5779192E-4,0.001758297,-0.0011641682
1705916726426,-4.6523933,-4.2594457,-7.5043945,2.5779192E-4,0.001758297,-0.0011641682
1705916726432,-4.6523933,-4.2594457,-7.5043945,-5.2924384E-4,0.0028153686,-3.8793051E-4
1705916726794,-4.6557813,-4.2439575,-7.4964347,-5.2924384E-4,0.0028153686,-3.8793051E-4
1705916726799,-4.6557813,-4.2439575,-7.4964347,-1.2803663E-4,0.0029513417,-7.6094293E-4
1705916727023,-4.6383896,-4.248452,-7.4794455,-1.2803663E-4,0.0029513417,-7.6094293E-4
1705916727030,-4.6383896,-4.248452,-7.4794455,6.8755035E-6,0.002009024,-2.5314724E-4
1705916727336,-4.630653,-4.2602596,-7.4796567,6.8755035E-6,0.002009024,-2.5314724E-4
1705916727347,-4.630653,-4.2602596,-7.4796567,-4.4702398E-4,0.0022969,-0.0010604304
1705916727743,-4.652199,-4.2791734,-7.4961157,-4.4702398E-4,0.0022969,-0.0010604304
1705916727751,-4.652199,-4.2791734,-7.4961157,-1.9389398E-4,0.0016188202,-6.1133195E-4
1705916727921,-4.648159,-4.261393,-7.5068307,-1.9389398E-4,0.0016188202,-6.1133195E-4
1705916727930,-4.648159,-4.261393,-7.5068307,-4.790476E-4,0.0021786976,-0.0016570394
1705916728184,-4.63896,-4.252103,-7.490437,-4.790476E-4,0.0021786976,-0.0016570394
1705916728189,-4.63896,-4.252103,-7.490437,-2.9367718E-4,0.0029476995,-5.164179E-4
1705916728492,-4.654915,-4.2518167,-7.4949102,-2.9367718E-4,0.0029476995,-5.164179E-4
1705916728499,-4.654915,-4.2518167,-7.4949102,4.453263E-4,0.0024195786,-0.00109864
1705916728850,-4.6462784,-4.268555,-7.49353,4.453263E-4,0.0024195786,-0.00109864
1705916728857,-4.6462784,-4.268555,-7.49353,3.871583E-4,0.0017515658,-9.339226E-4
1705916729086,-4.656437,-4.268958,-7.513605,3.871583E-4,0.0017515658,-9.339226E-4
1705916729093,-4.656437,-4.268958,-7.513605,-9.846713E-4,0.002971195,-0.0011982155
1705916729369,-4.6630445,-4.251394,-7.509379,-9.846713E-4,0.002971195,-0.0011982155
1705916729376,-4.6630445,-4.251394,-7.509379,-1.9577585E-4,0.0026906077,-8.820696E-4
1705916729783,-4.6445837,-4.2461762,-7.4904656,-1.9577585E-4,0.0026906077,-8.820696E-4
1705916729793,-4.6445837,-4.2461762,-7.4904656,6.288862E-4,0.0024163558,-0.0010503054
1705916730005,-4.651419,-4.244003,-7.4966464,6.288862E-4,0.0024163558,-0.0010503054
1705916730014,-4.651419,-4.244003,-7.4966464,-7.2385196E-4,0.002957624,-7.3401065E-4
1705916730310,-4.648046,-4.2516303,-7.5066085,-7.2385196E-4,0.002957624,-7.3401065E-4
1705916730316,-4.648046,-4.2516303,-7.5066085,-4.276276E-4,0.0025582814,-7.556693E-4
1705916730747,-4.655506,-4.262123,-7.5139284,-4.276276E-4,0.0025582814,-7.556693E-4
1705916730753,-4.655506,-4.262123,-7.5139284,-1.8467664E-4,0.0024153788,-5.9322355E-4
1705916730932,-4.648128,-4.249058,-7.490799,-1.8467664E-4,0.0024153788,-5.9322355E-4
1705916730937,-4.648128,-4.249058,-7.490799,-1.19993405E-4,0.0024120132,-4.7810073E-4
1705916731160,-4.6360583,-4.2446213,-7.4772816,-1.19993405E-4,0.0024120132,-4.7810073E-4
1705916731165,-4.6360583,-4.2446213,-7.4772816,5.324619E-4,0.002941694,-6.727523E-4
1705916731490,-4.6405187,-4.2627673,-7.4932346,5.324619E-4,0.002941694,-6.727523E-4
1705916731499,-4.6405187,-4.2627673,-7.4932346,-4.292049E-4,0.0024219719,-7.587681E-4
1705916731849,-4.65188,-4.261245,-7.5114584,-4.292049E-4,0.0024219719,-7.587681E-4
1705916731857,-4.65188,-4.261245,-7.5114584,-2.256619E-4,0.0024361003,-0.0014838645
1705916732069,-4.6594987,-4.253215,-7.517028,-2.256619E-4,0.0024361003,-0.0014838645
1705916732085,-4.6594987,-4.253215,-7.517028,-0.0011183392,0.0032219517,-3.4818205E-4
1705916732357,-4.649343,-4.243975,-7.498933,-0.0011183392,0.0032219517,-3.4818205E-4
1705916732367,-4.649343,-4.243975,-7.498933,-2.416212E-4,0.003087513,-6.9314305E-4
1705916732770,-4.6610723,-4.223828,-7.519766,-2.416212E-4,0.003087513,-6.9314305E-4
1705916732778,-4.6610723,-4.223828,-7.519766,-1.3816639E-4,0.0034907786,-0.0010474987
1705916732985,-4.65523,-4.251664,-7.501452,-1.3816639E-4,0.0034907786,-0.0010474987
1705916732990,-4.65523,-4.251664,-7.501452,1.8326139E-4,0.0029412748,-4.7656192E-4
1705916733306,-4.673158,-4.247892,-7.5293665,1.8326139E-4,0.0029412748,-4.7656192E-4
1705916733311,-4.673158,-4.247892,-7.5293665,-6.0680776E-4,0.0040338133,-0.0010714397
1705916733599,-4.6415124,-4.256809,-7.4969845,-6.0680776E-4,0.0040338133,-0.0010714397
1705916733606,-4.6415124,-4.256809,-7.4969845,6.9820276E-4,0.0028133993,-9.2608004E-4
1705916733911,-4.646553,-4.250958,-7.4939814,6.9820276E-4,0.0028133993,-9.2608004E-4
1705916733920,-4.646553,-4.250958,-7.4939814,1.2786698E-4,0.0018971865,-0.0013951256
1705916734153,-4.643652,-4.243475,-7.480826,1.2786698E-4,0.0018971865,-0.0013951256
1705916734160,-4.643652,-4.243475,-7.480826,4.4424116E-5,0.003223348,-0.0010014544
1705916734474,-4.661237,-4.2514424,-7.508156,4.4424116E-5,0.003223348,-0.0010014544
1705916734480,-4.661237,-4.2514424,-7.508156,-1.0087952E-4,0.0020332194,-0.0012626246
1705916734837,-4.659752,-4.2611523,-7.511514,-1.0087952E-4,0.0020332194,-0.0012626246
1705916734845,-4.659752,-4.2611523,-7.511514,3.2101438E-5,0.0021584297,-0.0010256635
1705916735049,-4.6450357,-4.253605,-7.5072365,3.2101438E-5,0.0021584297,-0.0010256635
1705916735058,-4.6450357,-4.253605,-7.5072365,4.5800288E-4,0.0022806593,-8.0669526E-4
1705916735342,-4.651348,-4.246982,-7.4945326,4.5800288E-4,0.0022806593,-8.0669526E-4
1705916735346,-4.651348,-4.246982,-7.4945326,2.972224E-4,0.0019008332,-0.0016417378
1705916735788,-4.6437016,-4.266031,-7.476975,2.972224E-4,0.0019008332,-0.0016417378
1705916735796,-4.6437016,-4.266031,-7.476975,8.8629563E-4,0.0033425223,-8.598401E-4
1705916735943,-4.6530895,-4.269132,-7.507648,8.8629563E-4,0.0033425223,-8.598401E-4
1705916735950,-4.6530895,-4.269132,-7.507648,-2.6531916E-4,0.003070157,8.237506E-5
1705916736293,-4.652416,-4.2613983,-7.504439,-2.6531916E-4,0.003070157,8.237506E-5
1705916736301,-4.652416,-4.2613983,-7.504439,-3.318621E-4,0.0022970382,-0.0011251315
1705916736539,-4.6414466,-4.2462482,-7.4888687,-3.318621E-4,0.0022970382,-0.0011251315
1705916736545,-4.6414466,-4.2462482,-7.4888687,5.1808427E-5,0.0029481144,-7.105212E-4
1705916736895,-4.64828,-4.2482095,-7.4850864,5.1808427E-5,0.0029481144,-7.105212E-4
1705916736902,-4.64828,-4.2482095,-7.4850864,-2.798554E-4,0.002432592,-0.0013019535
1705916737124,-4.6437516,-4.2569647,-7.489008,-2.798554E-4,0.002432592,-0.0013019535
1705916737131,-4.6437516,-4.2569647,-7.489008,-9.6527487E-4,0.0032325762,-8.9345453E-4
1705916737445,-4.6410213,-4.26113,-7.522038,-9.6527487E-4,0.0032325762,-8.9345453E-4
1705916737451,-4.6410213,-4.26113,-7.522038,5.087864E-4,0.0032239056,-0.0012623458
1705916737817,-4.652632,-4.2436223,-7.5127616,5.087864E-4,0.0032239056,-0.0012623458
1705916737821,-4.652632,-4.2436223,-7.5127616,1.4110203E-4,0.0016261089,-0.0011024692
1705916738022,-4.651478,-4.243612,-7.4708304,1.4110203E-4,0.0016261089,-0.0011024692
1705916738035,-4.651478,-4.243612,-7.4708304,-3.9929675E-4,8.282072E-4,-9.786192E-4
1705916738349,-4.646181,-4.246798,-7.5052733,-3.9929675E-4,8.282072E-4,-9.786192E-4
1705916738356,-4.646181,-4.246798,-7.5052733,-4.8872724E-5,0.0021687732,-0.0014394466
1705916738773,-4.652451,-4.2596235,-7.496523,-4.8872724E-5,0.0021687732,-0.0014394466
1705916738779,-4.652451,-4.2596235,-7.496523,5.0109706E-4,0.0025593967,-0.0012774523
1705916738945,-4.655136,-4.25326,-7.517238,5.0109706E-4,0.0025593967,-0.0012774523
1705916738951,-4.655136,-4.25326,-7.517238,-4.6245195E-4,9.636226E-4,-0.0010907402
1705916739266,-4.659177,-4.238851,-7.5044622,-4.6245195E-4,9.636226E-4,-0.0010907402
1705916739272,-4.659177,-4.238851,-7.5044622,-3.6196318E-5,0.0020298539,-0.0011475018
1705916739684,-4.6396966,-4.247045,-7.4977193,-3.6196318E-5,0.0020298539,-0.0011475018
1705916739691,-4.6396966,-4.247045,-7.4977193,4.0717027E-4,0.0034809925,-8.9460704E-4
1705916739862,-4.6328707,-4.254897,-7.499542,4.0717027E-4,0.0034809925,-8.9460704E-4
1705916739865,-4.6328707,-4.254897,-7.499542,8.9405646E-4,0.0021630188,-0.0016662829
1705916740135,-4.6621313,-4.2594824,-7.4978027,8.9405646E-4,0.0021630188,-0.0016662829
1705916740142,-4.6621313,-4.2594824,-7.4978027,2.1161477E-4,0.0015107677,-0.0020646236
1705916740427,-4.6565447,-4.2595015,-7.4998217,2.1161477E-4,0.0015107677,-0.0020646236
1705916740433,-4.6565447,-4.2595015,-7.4998217,-2.798554E-4,0.002432592,-0.0013019535
1705916740804,-4.6340265,-4.253201,-7.4876394,-2.798554E-4,0.002432592,-0.0013019535
1705916740810,-4.6340265,-4.253201,-7.4876394,2.338404E-4,0.0028128417,-6.6518853E-4
1705916741026,-4.634378,-4.2471404,-7.4962277,2.338404E-4,0.0028128417,-6.6518853E-4
1705916741034,-4.634378,-4.2471404,-7.4962277,-7.7224406E-4,0.0029540116,-5.504731E-4
1705916741341,-4.648787,-4.264653,-7.492006,-7.7224406E-4,0.0029540116,-5.504731E-4
1705916741349,-4.648787,-4.264653,-7.492006,9.367935E-5,0.0018867047,-9.166413E-4
1705916741743,-4.667494,-4.267995,-7.5073647,9.367935E-5,0.0018867047,-9.166413E-4
1705916741749,-4.667494,-4.267995,-7.5073647,-3.047764E-4,0.0032229286,-8.0526393E-4
1705916741922,-4.6571317,-4.2505884,-7.5048347,-3.047764E-4,0.0032229286,-8.0526393E-4
1705916741929,-4.6571317,-4.2505884,-7.5048347,-6.4746174E-4,0.0025511307,-3.292333E-4
1705916742202,-4.6451764,-4.2512107,-7.4835567,-6.4746174E-4,0.0025511307,-3.292333E-4
1705916742208,-4.6451764,-4.2512107,-7.4835567,-9.415555E-6,0.0020160018,-5.518076E-4
1705916742647,-4.642742,-4.243296,-7.489176,-9.415555E-6,0.0020160018,-5.518076E-4
1705916742654,-4.642742,-4.243296,-7.489176,-8.294936E-4,0.0026864032,-3.7456595E-4
1705916742855,-4.657046,-4.2614293,-7.500717,-8.294936E-4,0.0026864032,-3.7456595E-4
1705916742861,-4.657046,-4.2614293,-7.500717,3.6964414E-4,0.0025662363,-0.0015114116
1705916743087,-4.652416,-4.2613983,-7.504439,3.6964414E-4,0.0025662363,-0.0015114116
1705916743094,-4.652416,-4.2613983,-7.504439,1.941275E-4,0.0020301305,-0.001276904
1705916743420,-4.653272,-4.247859,-7.4979587,1.941275E-4,0.0020301305,-0.001276904
1705916743426,-4.653272,-4.247859,-7.4979587,-1.5048904E-4,0.0024258608,-0.0010717078
1705916743783,-4.6504855,-4.2460046,-7.494989,-1.5048904E-4,0.0024258608,-0.0010717078
1705916743787,-4.6504855,-4.2460046,-7.494989,-3.77736E-5,0.0018935445,-0.0011506006
1705916744009,-4.6448245,-4.25784,-7.4929123,-3.77736E-5,0.0018935445,-0.0011506006
1705916744018,-4.6448245,-4.25784,-7.4929123,-3.2106746E-4,0.0032299065,-0.0011039244
1705916744326,-4.651923,-4.2692833,-7.5015845,-3.2106746E-4,0.0032299065,-0.0011039244
1705916744330,-4.651923,-4.2692833,-7.5015845,-5.098474E-4,0.00307675,-8.316946E-5
1705916744732,-4.649196,-4.263474,-7.5007052,-5.098474E-4,0.00307675,-8.316946E-5
1705916744737,-4.649196,-4.263474,-7.5007052,-1.6064693E-4,0.0030771694,-2.7935987E-4
1705916744910,-4.6539025,-4.2469854,-7.493098,-1.6064693E-4,0.0030771694,-2.7935987E-4
1705916744914,-4.6539025,-4.2469854,-7.493098,-4.1255396E-4,0.0029475568,-4.4962968E-4
1705916745187,-4.650382,-4.241922,-7.5027704,-4.1255396E-4,0.0029475568,-4.4962968E-4
1705916745194,-4.650382,-4.241922,-7.5027704,5.7469273E-4,0.0024128475,-8.683944E-4
1705916745480,-4.64213,-4.259662,-7.500083,5.7469273E-4,0.0024128475,-8.683944E-4
1705916745488,-4.64213,-4.259662,-7.500083,-2.3357799E-4,0.0025481845,-4.1030085E-4
1705916745837,-4.648847,-4.2612667,-7.5120425,-2.3357799E-4,0.0025481845,-4.1030085E-4
1705916745843,-4.648847,-4.2612667,-7.5120425,3.057343E-5,0.0020263798,-0.0010286653
1705916746099,-4.658846,-4.251567,-7.5039005,3.057343E-5,0.0020263798,-0.0010286653
1705916746107,-4.658846,-4.251567,-7.5039005,1.6762916E-4,0.0026841573,-7.833133E-4
1705916746397,-4.65556,-4.243082,-7.492052,1.6762916E-4,0.0026841573,-7.833133E-4
1705916746403,-4.65556,-4.243082,-7.492052,-2.127318E-4,0.0012252805,-9.153813E-4
1705916746764,-4.643847,-4.2518034,-7.5011287,-2.127318E-4,0.0012252805,-9.153813E-4
1705916746770,-4.643847,-4.2518034,-7.5011287,1.9682961E-4,0.0034980674,-0.0015386358
1705916746994,-4.6671233,-4.259132,-7.5106745,1.9682961E-4,0.0034980674,-0.0015386358
1705916747000,-4.6671233,-4.259132,-7.5106745,-9.293662E-5,0.0016258279,-9.709798E-4
1705916747309,-4.652018,-4.2641225,-7.5137057,-9.293662E-5,0.0016258279,-9.709798E-4
1705916747315,-4.652018,-4.2641225,-7.5137057,-2.5638426E-4,0.003226541,-9.888015E-4
1705916747722,-4.6428456,-4.247948,-7.499338,-2.5638426E-4,0.003226541,-9.888015E-4
1705916747726,-4.6428456,-4.247948,-7.499338,2.2579721E-4,0.00335217,-9.4803073E-4
1705916747901,-4.6432652,-4.2471766,-7.490115,2.2579721E-4,0.00335217,-9.4803073E-4
1705916747907,-4.6432652,-4.2471766,-7.490115,5.2912347E-4,0.002037419,-0.0017680412
1705916748159,-4.643755,-4.248128,-7.4909883,5.2912347E-4,0.002037419,-0.0017680412
1705916748166,-4.643755,-4.248128,-7.4909883,5.309339E-4,0.0028096442,-6.757543E-4
1705916748478,-4.64263,-4.26159,-7.500978,5.309339E-4,0.0028096442,-6.757543E-4
1705916748484,-4.64263,-4.26159,-7.500978,3.6682136E-4,0.002938052,-4.2822733E-4
1705916748835,-4.6547165,-4.2534637,-7.508517,3.6682136E-4,0.002938052,-4.2822733E-4
1705916748839,-4.6547165,-4.2534637,-7.508517,-0.0011392636,0.0028285203,-6.5594504E-4
1705916749057,-4.6464705,-4.252961,-7.4918447,-0.0011392636,0.0028285203,-6.5594504E-4
1705916749064,-4.6464705,-4.252961,-7.4918447,3.169786E-4,0.0026947777,-0.0013264986
1705916749343,-4.637921,-4.254156,-7.4865985,3.169786E-4,0.0026947777,-0.0013264986
1705916749349,-4.637921,-4.254156,-7.4865985,1.878947E-4,0.003341684,-4.6745932E-4
1705916749767,-4.640892,-4.262793,-7.491905,1.878947E-4,0.003341684,-4.6745932E-4
1705916749773,-4.640892,-4.262793,-7.491905,4.437983E-4,0.0022875287,-0.001101642
1705916749974,-4.6602154,-4.2689877,-7.510363,4.437983E-4,0.0022875287,-0.001101642
1705916749983,-4.6602154,-4.2689877,-7.510363,-9.471818E-5,0.0025656787,-0.0012505201
1705916750295,-4.657272,-4.2487636,-7.4990993,-9.471818E-5,0.0025656787,-0.0012505201
1705916750302,-4.657272,-4.2487636,-7.4990993,-3.2326038E-4,0.0016255514,-8.415776E-4
1705916750546,-4.640522,-4.25393,-7.495215,-3.2326038E-4,0.0016255514,-8.415776E-4
1705916750552,-4.640522,-4.25393,-7.495215,2.522954E-4,0.0026981432,-0.0014416215
1705916750904,-4.640865,-4.2421904,-7.4958005,2.522954E-4,0.0026981432,-0.0014416215
1705916750911,-4.640865,-4.2421904,-7.4958005,-2.5638426E-4,0.003226541,-9.888015E-4
1705916751144,-4.6576886,-4.257397,-7.5058403,-2.5638426E-4,0.003226541,-9.888015E-4
1705916751151,-4.6576886,-4.257397,-7.5058403,-4.3622934E-4,0.0032297682,-0.0010392233
1705916751464,-4.654841,-4.2642026,-7.508761,-4.3622934E-4,0.0032297682,-0.0010392233
1705916751471,-4.654841,-4.2642026,-7.508761,-3.8081277E-4,0.0024255842,-9.423056E-4
1705916751825,-4.6464143,-4.24808,-7.4917336,-3.8081277E-4,0.0024255842,-9.423056E-4
1705916751832,-4.6464143,-4.24808,-7.4917336,4.1113875E-4,0.0024090968,-6.201558E-4
1705916752054,-4.643191,-4.258993,-7.4860206,4.1113875E-4,0.0024090968,-6.201558E-4
1705916752060,-4.643191,-4.258993,-7.4860206,7.2450435E-5,0.0027013705,-0.0014920431
1705916752353,-4.6447,-4.247102,-7.492668,7.2450435E-5,0.0027013705,-0.0014920431
1705916752359,-4.6447,-4.247102,-7.492668,-7.56761E-5,0.0018830581,-6.700292E-4
1705916752780,-4.6424623,-4.275002,-7.5126696,-7.56761E-5,0.0018830581,-6.700292E-4
1705916752791,-4.6424623,-4.275002,-7.5126696,-7.8853517E-4,0.0029609895,-8.4913353E-4
1705916752946,-4.647404,-4.251528,-7.5114474,-7.8853517E-4,0.0029609895,-8.4913353E-4
1705916752953,-4.647404,-4.251528,-7.5114474,-3.77736E-5,0.0018935445,-0.0011506006
1705916753275,-4.64891,-4.247336,-7.4802246,-3.77736E-5,0.0018935445,-0.0011506006
1705916753280,-4.64891,-4.247336,-7.4802246,-6.335345E-5,0.002947976,-6.458201E-4
1705916753522,-4.651104,-4.2441554,-7.4901047,-6.335345E-5,0.002947976,-6.458201E-4
1705916753526,-4.651104,-4.2441554,-7.4901047,5.0568115E-4,0.0029555461,-0.0012684466
1705916753879,-4.6406593,-4.2615113,-7.505444,5.0568115E-4,0.0029555461,-0.0012684466
1705916753885,-4.6406593,-4.2615113,-7.505444,-5.9204514E-4,0.0017469467,-2.3231571E-4
1705916754141,-4.651889,-4.266924,-7.519462,-5.9204514E-4,0.0017469467,-2.3231571E-4
1705916754150,-4.651889,-4.266924,-7.519462,-5.889398E-4,0.002015306,-2.2621501E-4
1705916754437,-4.654728,-4.25444,-7.5085387,-5.889398E-4,0.002015306,-2.2621501E-4
1705916754440,-4.654728,-4.25444,-7.5085387,-3.2326038E-4,0.0016255514,-8.415776E-4
1705916754809,-4.6329327,-4.246238,-7.4936523,-3.2326038E-4,0.0016255514,-8.415776E-4
1705916754814,-4.6329327,-4.246238,-7.4936523,6.304635E-4,0.0025526653,-0.0010472067
1705916755028,-4.6354623,-4.248423,-7.48221,6.304635E-4,0.0025526653,-0.0010472067
1705916755032,-4.6354623,-4.248423,-7.48221,-3.0940972E-4,0.0028225193,-8.1436656E-4
1705916755347,-4.6589737,-4.2534685,-7.506125,-3.0940972E-4,0.0028225193,-8.1436656E-4
1705916755354,-4.6589737,-4.2534685,-7.506125,-0.0010333192,0.0020320998,-7.387545E-4
1705916755761,-4.6514745,-4.2535872,-7.5047398,-0.0010333192,0.0020320998,-7.387545E-4
1705916755764,-4.6514745,-4.2535872,-7.5047398,7.533146E-4,0.0032173123,-0.0010968014
1705916755938,-4.659419,-4.245812,-7.498927,7.533146E-4,0.0032173123,-0.0010968014
1705916755944,-4.659419,-4.245812,-7.498927,9.1584993E-4,0.002952595,-0.001347427
1705916756259,-4.65134,-4.237169,-7.496491,9.1584993E-4,0.002952595,-0.001347427
1705916756265,-4.65134,-4.237169,-7.496491,1.6146782E-4,0.0021516983,-7.954178E-4
1705916756509,-4.6610026,-4.2542944,-7.511732,1.6146782E-4,0.0021516983,-7.954178E-4
1705916756515,-4.6610026,-4.2542944,-7.511732,6.550306E-4,0.002966166,-0.001811632
1705916756867,-4.6469665,-4.268997,-7.516687,6.550306E-4,0.002966166,-0.001811632
1705916756872,-4.6469665,-4.268997,-7.516687,8.0139784E-5,0.0033658794,-0.0014769367
1705916757093,-4.6596146,-4.2541404,-7.5192304,8.0139784E-5,0.0033658794,-0.0014769367
1705916757100,-4.6596146,-4.2541404,-7.5192304,-5.8125047E-4,0.0026798148,-2.1110853E-4
1705916757426,-4.6555395,-4.2369957,-7.501971,-5.8125047E-4,0.0026798148,-2.1110853E-4
1705916757432,-4.6555395,-4.2369957,-7.501971,-3.1404302E-4,0.0024221102,-8.234692E-4
1705916757792,-4.6475997,-4.226528,-7.4937987,-3.1404302E-4,0.0024221102,-8.234692E-4
1705916757795,-4.6475997,-4.226528,-7.4937987,-3.780613E-4,0.0038977808,-0.0012039406
1705916758021,-4.648362,-4.246775,-7.5051675,-3.780613E-4,0.0038977808,-0.0012039406
1705916758027,-4.648362,-4.246775,-7.5051675,-1.7177328E-4,0.0014998666,-0.0013899489
1705916758327,-4.655046,-4.24545,-7.5170608,-1.7177328E-4,0.0014998666,-0.0013899489
1705916758333,-4.655046,-4.24545,-7.5170608,4.6619098E-6,0.0024363769,-0.0016132668
1705916758741,-4.637002,-4.2482977,-7.4869437,4.6619098E-6,0.0024363769,-0.0016132668
1705916758746,-4.637002,-4.2482977,-7.4869437,1.2046007E-4,0.0018728527,-3.2094712E-4
1705916758920,-4.641484,-4.239772,-7.4729724,1.2046007E-4,0.0018728527,-3.2094712E-4
1705916758923,-4.641484,-4.239772,-7.4729724,4.0411425E-4,0.0032168932,-9.0061093E-4
1705916759195,-4.6285577,-4.2494416,-7.4838786,4.0411425E-4,0.0032168932,-9.0061093E-4
1705916759200,-4.6285577,-4.2494416,-7.4838786,1.0882481E-4,0.0025798073,-0.0019756164
1705916759489,-4.636433,-4.273272,-7.5059223,1.0882481E-4,0.0025798073,-0.0019756164
1705916759495,-4.636433,-4.273272,-7.5059223,0.0010713547,0.0017592739,-0.0016212502
1705916759847,-4.6543055,-4.259346,-7.507798,0.0010713547,0.0017592739,-0.0016212502
1705916759853,-4.6543055,-4.259346,-7.507798,5.654753E-4,0.0016162887,-8.865028E-4
1705916760091,-4.652198,-4.251117,-7.4840913,5.654753E-4,0.0016162887,-8.865028E-4
1705916760097,-4.652198,-4.251117,-7.4840913,7.15993E-4,0.0012263956,-0.0014371644
1705916760406,-4.64675,-4.254014,-7.488357,7.15993E-4,0.0012263956,-0.0014371644
1705916760411,-4.64675,-4.254014,-7.488357,-1.4402758E-5,0.00281943,-8.2864595E-4
1705916760773,-4.641168,-4.272683,-7.486437,-1.4402758E-5,0.00281943,-8.2864595E-4
1705916760779,-4.641168,-4.272683,-7.486437,6.177869E-4,0.0026915844,-0.0013391515
1705916761001,-4.6512218,-4.273137,-7.504332,6.177869E-4,0.0026915844,-0.0013391515
1705916761005,-4.6512218,-4.273137,-7.504332,4.5494686E-4,0.0020165595,-8.126991E-4
1705916761315,-4.6436543,-4.267398,-7.502814,4.5494686E-4,0.0020165595,-8.126991E-4
1705916761320,-4.6436543,-4.267398,-7.502814,-2.1670025E-4,0.0022971765,-0.0011898326
1705916761721,-4.652802,-4.258266,-7.5130944,-2.1670025E-4,0.0022971765,-0.0011898326
1705916761727,-4.652802,-4.258266,-7.5130944,-2.1053891E-4,0.0028296355,-0.0011777281
1705916761899,-4.6440635,-4.2650805,-7.475624,-2.1053891E-4,0.0028296355,-0.0011777281
1705916761905,-4.6440635,-4.2650805,-7.475624,3.7018018E-4,0.0021345105,-1.4558824E-4
1705916762180,-4.663306,-4.269144,-7.5019083,3.7018018E-4,0.0021345105,-1.4558824E-4
1705916762183,-4.663306,-4.269144,-7.5019083,2.7468137E-5,0.0017580205,-0.0010347661
1705916762477,-4.6410437,-4.262513,-7.504138,2.7468137E-5,0.0017580205,-0.0010347661
1705916762485,-4.6410437,-4.262513,-7.504138,4.940233E-4,0.003362933,-0.0015580043
1705916762834,-4.636186,-4.2470913,-7.4974513,4.940233E-4,0.003362933,-0.0015580043
1705916762844,-4.636186,-4.2470913,-7.4974513,6.433443E-4,0.0013375856,-4.7882035E-4
1705916763066,-4.669079,-4.2384467,-7.4742365,6.433443E-4,0.0013375856,-4.7882035E-4
1705916763072,-4.669079,-4.2384467,-7.4742365,-1.8157133E-4,0.002683738,-5.8712286E-4
1705916763351,-4.610407,-4.2581806,-7.4954524,-1.8157133E-4,0.002683738,-5.8712286E-4
1705916763357,-4.610407,-4.2581806,-7.4954524,-9.24926E-4,0.003775517,-0.0013598343
1705916763754,-4.6166797,-4.2627387,-7.506628,-9.24926E-4,0.003775517,-0.0013598343
1705916763760,-4.6166797,-4.2627387,-7.506628,1.4110203E-4,0.0016261089,-0.0011024692
1705916763982,-4.678948,-4.2643075,-7.491857,1.4110203E-4,0.0016261089,-0.0011024692
1705916763987,-4.678948,-4.2643075,-7.491857,-3.1404302E-4,0.0024221102,-8.234692E-4
1705916764306,-4.672271,-4.247958,-7.4839253,-3.1404302E-4,0.0024221102,-8.234692E-4
1705916764310,-4.672271,-4.247958,-7.4839253,1.4482293E-4,0.0033625138,-0.0013618139
